_ts|_fl|id|name|real_position|real_position_side|known_name|short_name|last_name|first_name|middle_name|team_id|preferred_foot|club|caps|goals|jersey_num|country|birth_date|position
0|+|49013|Victor Moses|Winger|Left/Right||Moses|Moses|Victor||1216|Both|Chelsea|22|7|11|Nigeria|1990-12-12|Forward
0|+|69495|Oleg Shatov|Attacking Midfielder|Centre||Shatov|Shatov|Oleg|Aleksandrovich|536|Right|Zenit St Petersburg|7|2|17|Russia|1990-07-29|Midfielder
0|+|96122|William Carvalho|Defensive Midfielder|Centre||Carvalho|Carvalho|William|Silva|359||Sporting Lisbon|4|0|6|Portugal|1992-04-07|Midfielder
0|+|34683|Yann Sommer|Goalkeeper|Unknown||Sommer|Sommer|Yann||497||Basel|6|0|12|Switzerland|1988-12-17|Goalkeeper
0|+|45034|Ivan Perisic|Attacking Midfielder|Left/Centre/Right||Perisic|Perisic|Ivan||535|Right|VfL Wolfsburg|29|3|4|Croatia|1989-02-02|Midfielder
0|+|32644|Javier Mascherano|Defensive Midfielder|Centre||Mascherano|Mascherano|Javier||632|Right|Barcelona|98|3|14|Argentina|1984-06-08|Midfielder
0|+|28549|Rais M'Bolhi|Goalkeeper|Unknown||M'Bolhi|M'Bolhi|Rais|Cobos Adrien|1215||CSKA Sofia|28|0|23|Algeria|1986-04-25|Goalkeeper
0|+|34694|Djamel Mesbah|Wing Back|Left||Mesbah|Mesbah|Djamel|Eddine|1215|Left|Livorno|26|0|6|Algeria|1984-10-09|Defender
0|+|20360|Kevin-Prince Boateng|Attacking Midfielder|Centre||Boateng|Boateng|Kevin-Prince||1219|Both|FC Schalke 04|13|2|9|Ghana|1987-03-06|Midfielder
0|+|55179|Mubarak Wakaso|Winger|Left||Wakaso|Wakaso|Mubarak||1219|Left|Rubin Kazan|17|7|22|Ghana|1990-07-25|Midfielder
0|+|34703|Ivan Rakitic|Attacking Midfielder|Left/Centre/Right||Rakitic|Rakitic|Ivan||535|Right|Sevilla|62|9|7|Croatia|1988-03-10|Midfielder
0|+|51090|Thiago Silva|Central Defender|Centre|Thiago Silva|Thiago Silva|da Silva|Thiago Emiliano||614|Right|Paris Saint Germain|46|2|3|Brazil|1984-09-22|Defender
0|+|42899|Sergio Romero|Goalkeeper|Unknown||Romero|Romero|Sergio||632|Right|Sampdoria|47|0|1|Argentina|1987-02-22|Goalkeeper
0|+|40943|Jefferson|Goalkeeper|Unknown|Jefferson|Jefferson|de Oliveira Galvao|Jefferson||614||Botafogo|9|0|1|Brazil|1983-01-02|Goalkeeper
0|+|155552|Eder Balanta|Central Defender|Left/Centre||Balanta|Balanta|Eder||832|Left|River Plate|3|0|16|Colombia|1993-02-28|Defender
0|+|40868|José Holebas|Wing Back|Left||Holebas|Holebas|José|Lloyd|517||Olympiakos|22|1|20|Greece|1984-06-27|Defender
0|+|149959|Godfrey Oboabona|Central Defender|Centre||Oboabona|Oboabona|Godfrey|Itama|1216||Çaykur Rizespor|35|1|14|Nigeria|1990-09-16|Defender
0|+|104359|Jean-Daniel Akpa-Akpro|Full Back|Left/Right||Akpa-Akpro|Akpa-Akpro|Jean-Daniel||1221||Toulouse|1|0|7|Côte d'Ivoire|1992-10-11|Defender
0|+|55209|Óscar García|Winger|Right|Óscar García|Óscar García|García|Óscar|Boniek|847||Houston Dynamo|90|2|14|Honduras|1984-09-04|Midfielder
0|+|12204|Mario Yepes|Central Defender|Left/Centre||Yepes|Yepes|Mario||832|Left|Atalanta|98|6|3|Colombia|1976-01-13|Defender
0|+|106824|Memphis Depay|Striker|Centre||Depay|Depay|Memphis||366||PSV|6|0|21|Netherlands|1994-02-13|Forward
0|+|21150|Mariano Andujar|Goalkeeper|Unknown||Andujar|Andujar|Mariano||632|Right|Catania|10|0|21|Argentina|1983-07-30|Goalkeeper
0|+|61366|Kevin De Bruyne|Attacking Midfielder|Left/Centre/Right||De Bruyne|De Bruyne|Kevin||360|Right|VfL Wolfsburg|21|4|7|Belgium|1991-06-28|Midfielder
0|+|87995|Mattia Perin|Goalkeeper|Unknown||Perin|Perin|Mattia||119|Right|Genoa|0|0|13|Italy|1992-11-10|Goalkeeper
0|+|110524|Gotoku Sakai|Full Back|Right|Gotoku Sakai|Gotoku Sakai|Sakai|Gotoku||1266|Both|VfB Stuttgart|12|0|3|Japan|1991-03-14|Defender
0|+|61770|Alejandro Bedoya|Central Midfielder|Centre||Bedoya|Bedoya|Alejandro||596||Nantes|27|1|11|USA|1987-04-29|Midfielder
0|+|77760|Cristian Gamboa|Full Back|Right||Gamboa|Gamboa|Cristian|Esteban|838||Rosenborg|25|1|16|Costa Rica|1989-10-24|Defender
0|+|36803|Javad Nekounam|Central Midfielder|Centre||Nekounam|Nekounam|Javad||1042|Right|Kuwait SC|140|37|6|Iran|1980-09-07|Midfielder
0|+|42948|Agustín Orión|Goalkeeper|Unknown||Orión|Orión|Agustín||632|Right|Boca Juniors|3|0|12|Argentina|1981-07-26|Goalkeeper
0|+|38392|Mats Hummels|Central Defender|Centre||Hummels|Hummels|Mats||357|Right|Borussia Dortmund|30|2|5|Germany|1988-12-16|Defender
0|+|44998|Dario Vidosic|Attacking Midfielder|Centre||Vidosic|Vidosic|Dario||575|Left|FC Sion|23|2|20|Australia|1987-04-08|Midfielder
0|+|67527|Nyom|Full Back|Right|Nyom|Nyom|Nyom|Allan-Roméo||494|Right|Granada CF|10|0|22|Cameroon|1988-05-10|Defender
0|+|88008|Afriyie Acquah|Central Midfielder|Centre||Acquah|Acquah|Afriyie||1219|Right|1899 Hoffenheim|5|1|6|Ghana|1992-01-05|Midfielder
0|+|12237|Andrés Iniesta|Attacking Midfielder|Left/Centre/Right||Iniesta|Iniesta|Andrés||118|Right|Barcelona|97|12|6|Spain|1984-05-11|Midfielder
0|+|73678|Benjamin Moukandjo|Striker|Centre||Moukandjo|Moukandjo|Benjamin||494||Nancy|17|2|8|Cameroon|1988-11-12|Forward
0|+|37197|Amir Hossein Sadeqi|Central Defender|Centre||Sadeqi|Sadeqi|Amir Hossein||1042||Esteghlal|16|1|5|Iran|1981-09-06|Defender
0|+|85971|Son Heung-Min|Striker|Left/Centre/Right|Son Heung-Min|Son Heung-Min|Son|Heung-Min||1041|Both|Bayer 04 Leverkusen|25|6|9|South Korea|1992-07-08|Forward
0|+|116694|Kim Shin-Wook|Striker|Centre|Kim Shin-Wook|Kim Shin-Wook|Kim|Shin-Wook||1041||Ulsan Hyundai|26|3|18|South Korea|1988-04-14|Forward
0|+|59351|Egidio Arévalo Rios|Defensive Midfielder|Centre/Right||Arévalo Rios|Arévalo Rios|Egidio|Raúl|837|Right|Tigres|55|0|17|Uruguay|1982-01-01|Midfielder
0|+|81880|Alex Oxlade-Chamberlain|Attacking Midfielder|Left/Centre/Right||Oxlade-Chamberlain|Oxlade-Chamberlain|Alex|Mark David|114||Arsenal|15|3|15|England|1993-08-15|Midfielder
0|+|34301|Jerry Palacios|Striker|Centre|Jerry Palacios|Jerry Palacios|Palacios|Jerry|Nelson|847||Alajuelense|24|5|9|Honduras|1982-05-13|Forward
0|+|118749|Marcelo Díaz|Central Midfielder|Centre||Díaz|Díaz|Marcelo|Alfonso|831||Basel|21|1|21|Chile|1986-12-30|Midfielder
0|+|69600|Mario Götze|Attacking Midfielder|Left/Centre/Right||Götze|Götze|Mario||357|Right|FC Bayern München|29|9|19|Germany|1992-06-03|Midfielder
0|+|73698|Miguel Layún|Full Back|Left/Right||Layún|Layún|Miguel|Arturo|659||América|13|2|7|Mexico|1988-06-25|Defender
0|+|18086|Yasuhito Endo|Central Midfielder|Centre||Endo|Endo|Yasuhito||1266||Gamba Osaka|143|12|7|Japan|1980-01-28|Midfielder
0|+|28649|Madjid Bougherra|Central Defender|Centre||Bougherra|Bougherra|Madjid||1215||Lekhwiya|62|4|2|Algeria|1982-10-07|Defender
0|+|163818|Rony Martínez|Striker|Centre||Martínez|Martínez|Rony|Darío|847||CD Real Sociedad|9|1|16|Honduras|1988-10-16|Forward
0|+|56999|Milan Badelj|Central Midfielder|Left/Centre/Right||Badelj|Badelj|Milan||535|Right|Hamburger SV|9|1|15|Croatia|1989-02-25|Midfielder
0|+|47085|Michael Lang|Central Defender|Centre||Lang|Lang|Michael||497||Grasshoppers Zürich|6|1|6|Switzerland|1991-02-08|Defender
0|+|102383|Santiago Arias|Full Back|Right||Arias|Arias|Santiago||832|Right|PSV|6|0|4|Colombia|1992-01-13|Defender
0|+|104475|Jorge Claros|Defensive Midfielder|Centre||Claros|Claros|Jorge|Aarón|847||Motagua|50|3|20|Honduras|1986-01-08|Midfielder
0|+|12273|Diego Forlán|Second Striker|Centre||Forlán|Forlán|Diego||837|Both|Cerezo Osaka|110|36|10|Uruguay|1979-05-19|Forward
0|+|149491|Alexander Mejía|Defensive Midfielder|Centre/Right||Mejía|Mejía|Alexander||832|Right|Atlético Nacional|8|0|15|Colombia|1988-07-11|Midfielder
0|+|59380|Víctor Ibarbo|Second Striker|Left/Centre/Right||Ibarbo|Ibarbo|Víctor||832|Right|Cagliari|9|1|14|Colombia|1990-05-19|Forward
0|+|38530|Nani|Attacking Midfielder|Left/Centre/Right|Nani|Nani|Almeida da Cunha|Luís||359||Manchester United|75|14|17|Portugal|1986-11-17|Midfielder
0|+|57001|Wilfried Bony|Striker|Centre||Bony|Bony|Wilfried|Guemiand|1221||Swansea City|24|8|12|Côte d'Ivoire|1988-12-10|Forward
0|+|18427|Ashkan Dejagah|Attacking Midfielder|Left/Centre/Right||Dejagah|Dejagah|Ashkan||1042|Both|Fulham|14|4|21|Iran|1986-07-05|Midfielder
0|+|75773|Lee Chung-Yong|Winger|Right|Lee Chung-Yong|Lee Chung-Yong|Lee|Chung-Yong||1041||Bolton Wanderers|55|6|17|South Korea|1988-07-02|Midfielder
0|+|81918|Emilio Izaguirre|Full Back|Left||Izaguirre|Izaguirre|Emilio|Arturo|847||Celtic|66|1|7|Honduras|1986-05-10|Defender
